timestamp,side,price,qty,quote
2026-09-18 14:50:00.005,buy,99.52,0.100478,10.0
2026-09-18 14:50:05.235,buy,99.52,0.181376,18.05
2026-09-18 14:50:22.249,buy,99.52,0.100478,10.0
2026-09-18 14:50:34.512,sell,99.52,0.100478,10.0
2026-09-18 14:50:36.722,sell,99.52,1.149001,114.35
2026-09-18 14:50:47.353,buy,99.52,0.100478,10.0
2026-09-18 14:51:36.020,sell,99.54,0.677722,67.46
2026-09-18 14:51:58.955,sell,99.54,0.435641,43.36
2026-09-18 14:51:59.757,sell,99.54,0.100466,10.0
2026-09-18 14:52:10.015,buy,99.42,0.28626,28.46
2026-09-18 14:52:24.180,buy,99.42,0.317859,31.6
2026-09-18 14:52:40.769,buy,99.42,0.254661,25.32
2026-09-18 14:53:22.379,buy,99.41,5.142084,511.18
2026-09-18 14:53:51.627,sell,99.41,0.100593,10.0
2026-09-18 14:53:58.295,buy,99.41,18.609728,1850.0
2026-09-18 14:54:29.534,buy,99.45,0.198975,19.79
2026-09-18 14:54:31.397,buy,99.45,2.286256,227.38
2026-09-18 14:54:44.893,buy,99.45,1.959839,194.92
2026-09-18 14:54:51.758,sell,99.45,25.887845,2574.67
2026-09-18 14:54:53.225,sell,99.45,0.16736,16.64
2026-09-18 14:55:12.695,sell,99.5,40.360186,4015.85
2026-09-18 14:55:24.542,sell,99.5,1.793962,178.5
2026-09-18 14:55:46.083,sell,99.5,0.100502,10.0
2026-09-18 14:55:50.140,sell,99.5,0.100502,10.0
2026-09-18 14:56:01.772,sell,99.52,0.27284,27.15
2026-09-18 14:56:11.938,sell,99.52,0.102655,10.22
2026-09-18 14:56:17.547,buy,99.52,0.474385,47.21
2026-09-18 14:56:20.812,buy,99.52,0.971018,96.64
2026-09-18 14:56:49.564,buy,99.52,0.100482,10.0
2026-09-18 14:56:54.753,sell,99.52,0.100482,10.0
2026-09-18 14:56:56.443,buy,99.52,0.173306,17.25
2026-09-18 14:57:04.528,sell,99.58,0.181225,18.05
2026-09-18 14:57:11.145,sell,99.58,0.200568,19.97
2026-09-18 14:57:14.946,sell,99.58,0.100423,10.0
2026-09-18 14:57:15.445,buy,99.58,3.439816,342.53
2026-09-18 14:57:25.356,sell,99.58,0.164426,16.37
2026-09-18 14:57:52.049,sell,99.58,0.100423,10.0
2026-09-18 14:57:57.598,sell,99.58,0.100423,10.0
2026-09-18 14:58:29.006,buy,99.6,1.231594,122.67
2026-09-18 14:58:30.344,buy,99.6,0.339218,33.79
2026-09-18 14:58:30.513,buy,99.6,0.100399,10.0
2026-09-18 14:58:40.729,buy,99.6,142.723159,14215.53
2026-09-18 14:58:47.386,sell,99.6,1.104336,109.99
2026-09-18 14:58:57.282,buy,99.6,2.772516,276.15
2026-09-18 14:59:07.128,sell,99.68,0.781781,77.93
2026-09-18 14:59:07.685,sell,99.68,0.10032,10.0
2026-09-18 14:59:11.550,sell,99.68,0.662862,66.07
2026-09-18 14:59:15.376,sell,99.68,0.113272,11.29
2026-09-18 14:59:55.878,buy,99.68,0.10032,10.0
2026-09-18 14:59:58.936,sell,99.68,3.324128,331.35
2026-09-18 15:00:03.685,buy,99.7,0.133113,13.27
2026-09-18 15:00:04.336,buy,99.7,1.323625,131.96
2026-09-18 15:00:38.942,buy,99.7,0.381986,38.08
2026-09-18 15:00:41.831,buy,99.7,0.157766,15.73
2026-09-18 15:01:28.455,buy,99.62,9.346426,931.13
2026-09-18 15:01:35.911,buy,99.62,0.100377,10.0
2026-09-18 15:01:37.548,sell,99.62,0.823967,82.09
2026-09-18 15:02:08.954,buy,99.65,0.100347,10.0
2026-09-18 15:02:19.796,buy,99.65,0.168201,16.76
2026-09-18 15:02:25.217,sell,99.65,0.122533,12.21
2026-09-18 15:02:33.050,sell,99.65,0.100347,10.0
2026-09-18 15:02:37.063,buy,99.65,3.221923,321.08
2026-09-18 15:02:39.512,buy,99.65,0.793865,79.11
2026-09-18 15:02:42.684,buy,99.65,5.400149,538.15
2026-09-18 15:02:54.491,buy,99.65,1.047065,104.34
2026-09-18 15:03:14.497,sell,99.74,0.10026,10.0
2026-09-18 15:03:28.763,sell,99.74,0.112256,11.2
2026-09-18 15:03:32.247,sell,99.74,0.358919,35.8
2026-09-18 15:03:48.776,sell,99.74,0.843185,84.1
2026-09-18 15:03:57.628,buy,99.74,0.828105,82.6
2026-09-18 15:03:58.588,buy,99.74,0.10026,10.0
2026-09-18 15:04:01.891,sell,99.87,0.834662,83.36
2026-09-18 15:04:15.792,buy,99.87,1.188781,118.73
2026-09-18 15:04:30.048,sell,99.87,0.100126,10.0
2026-09-18 15:04:52.425,buy,99.87,1.368241,136.65
2026-09-18 15:05:07.550,buy,99.86,1.229424,122.76
2026-09-18 15:05:08.708,buy,99.86,3.027498,302.31
2026-09-18 15:05:10.306,sell,99.86,0.324772,32.43
2026-09-18 15:05:15.409,sell,99.86,0.695452,69.44
2026-09-18 15:05:40.138,buy,99.86,0.12992,12.97
2026-09-18 15:05:43.671,buy,99.86,2.63516,263.13
2026-09-18 15:05:45.417,buy,99.86,0.230879,23.05
2026-09-18 15:05:56.359,buy,99.86,0.859569,85.83
2026-09-18 15:06:20.943,buy,99.85,0.10015,10.0
2026-09-18 15:06:42.813,sell,99.85,0.520171,51.94
2026-09-18 15:06:57.600,buy,99.85,0.14213,14.19
2026-09-18 15:07:05.128,buy,99.8,20.991542,2094.87
2026-09-18 15:07:21.148,sell,99.8,0.4382,43.73
2026-09-18 15:07:36.582,buy,99.8,0.105409,10.52
2026-09-18 15:07:37.086,buy,99.8,0.407206,40.64
2026-09-18 15:07:52.216,sell,99.8,0.476249,47.53
2026-09-18 15:08:01.359,buy,99.91,0.100091,10.0
2026-09-18 15:08:18.800,sell,99.91,0.21818,21.8
2026-09-18 15:08:28.322,buy,99.91,3.007827,300.51
2026-09-18 15:08:56.675,buy,99.91,0.25745,25.72
2026-09-18 15:08:59.938,sell,99.91,0.100091,10.0
2026-09-18 15:09:18.899,sell,99.85,0.100147,10.0
2026-09-18 15:09:29.044,buy,99.85,2.944135,293.98
2026-09-18 15:09:57.136,buy,99.85,1.438342,143.62
2026-09-18 15:10:39.626,sell,99.92,0.100078,10.0
2026-09-18 15:10:52.290,sell,99.92,1.724927,172.36
2026-09-18 15:10:52.598,buy,99.92,0.238051,23.79
2026-09-18 15:11:13.331,sell,99.89,2.360339,235.77
2026-09-18 15:11:29.337,sell,99.89,0.100112,10.0
2026-09-18 15:11:57.858,sell,99.89,0.193912,19.37
2026-09-18 15:12:02.456,buy,99.86,0.139081,13.89
2026-09-18 15:12:12.255,buy,99.86,0.285502,28.51
2026-09-18 15:12:18.224,buy,99.86,0.100139,10.0
2026-09-18 15:12:34.302,buy,99.86,0.346848,34.64
2026-09-18 15:12:39.797,buy,99.86,1.022294,102.09
2026-09-18 15:12:46.714,sell,99.86,1.353406,135.15
2026-09-18 15:12:58.589,buy,99.86,0.100139,10.0
2026-09-18 15:13:01.344,sell,99.86,0.969296,96.8
2026-09-18 15:13:14.266,sell,99.86,0.470185,46.95
2026-09-18 15:13:37.847,buy,99.86,0.103461,10.33
2026-09-18 15:13:44.616,buy,99.86,9.946399,993.28
2026-09-18 15:14:01.832,buy,99.9,0.235457,23.52
2026-09-18 15:14:18.770,sell,99.9,0.100102,10.0
2026-09-18 15:14:22.628,buy,99.9,4.685397,468.06
2026-09-18 15:14:49.002,sell,99.9,0.615467,61.48
2026-09-18 15:14:49.499,sell,99.9,1.671005,166.93
2026-09-18 15:14:59.456,sell,99.9,1.282958,128.17
2026-09-18 15:15:15.964,buy,99.88,0.920313,91.92
2026-09-18 15:15:45.048,buy,99.88,0.198776,19.85
2026-09-18 15:15:59.966,buy,99.88,0.100117,10.0
2026-09-18 15:16:13.195,sell,99.91,0.800403,79.97
2026-09-18 15:16:25.224,buy,99.91,0.332887,33.26
2026-09-18 15:16:32.161,buy,99.91,6.470594,646.51
2026-09-18 15:16:36.859,buy,99.91,0.600006,59.95
2026-09-18 15:16:42.441,sell,99.91,0.100085,10.0
2026-09-18 15:16:43.546,sell,99.91,0.268571,26.83
2026-09-18 15:16:47.526,sell,99.91,0.111811,11.17
2026-09-18 15:16:55.165,buy,99.91,6.317293,631.19
2026-09-18 15:17:02.424,sell,99.93,0.100066,10.0
2026-09-18 15:17:03.608,buy,99.93,2.277972,227.65
2026-09-18 15:17:31.080,buy,99.93,0.412352,41.21
2026-09-18 15:17:35.900,buy,99.93,0.318751,31.85
2026-09-18 15:17:40.016,sell,99.93,0.100066,10.0
2026-09-18 15:18:20.213,buy,99.91,0.100089,10.0
2026-09-18 15:18:27.829,buy,99.91,0.103073,10.3
2026-09-18 15:18:29.738,sell,99.91,1.381041,137.98
2026-09-18 15:18:33.241,buy,99.91,0.42394,42.36
2026-09-18 15:18:36.515,buy,99.91,0.279075,27.88
2026-09-18 15:18:53.336,sell,99.91,0.209786,20.96
2026-09-18 15:19:18.878,buy,99.81,0.105449,10.52
2026-09-18 15:19:19.317,buy,99.81,1.651743,164.86
2026-09-18 15:19:37.016,sell,99.81,0.100191,10.0
2026-09-18 15:19:45.013,sell,99.81,0.144716,14.44
2026-09-18 15:19:53.336,sell,99.81,1.110865,110.87
2026-09-18 15:20:08.439,sell,99.85,2.822598,281.85
2026-09-18 15:20:10.686,buy,99.85,0.264954,26.46
2026-09-18 15:20:44.528,sell,99.85,0.187263,18.7
2026-09-18 15:21:07.220,sell,99.91,0.100092,10.0
2026-09-18 15:21:16.403,sell,99.91,2.228161,222.61
2026-09-18 15:21:17.000,buy,99.91,0.217784,21.76
2026-09-18 15:21:24.478,sell,99.91,0.25789,25.77
2026-09-18 15:21:28.769,sell,99.91,17.382161,1736.62
2026-09-18 15:21:47.940,buy,99.91,0.549009,54.85
2026-09-18 15:22:04.515,sell,99.85,0.676392,67.54
2026-09-18 15:22:05.103,sell,99.85,0.269773,26.94
2026-09-18 15:22:10.318,buy,99.85,0.100152,10.0
2026-09-18 15:22:12.789,buy,99.85,0.775824,77.46
2026-09-18 15:22:19.092,sell,99.85,0.339243,33.87
2026-09-18 15:22:22.010,sell,99.85,1.034851,103.33
2026-09-18 15:22:25.446,sell,99.85,0.643294,64.23
2026-09-18 15:22:29.979,sell,99.85,0.163078,16.28
2026-09-18 15:23:24.285,buy,99.86,2.331669,232.84
2026-09-18 15:23:35.434,sell,99.86,0.112629,11.25
2026-09-18 15:23:37.840,sell,99.86,5.995623,598.73
2026-09-18 15:23:41.699,sell,99.86,0.418757,41.82
2026-09-18 15:23:42.461,buy,99.86,0.10014,10.0
2026-09-18 15:23:52.879,buy,99.86,1.757051,175.46
2026-09-18 15:23:57.002,buy,99.86,0.212785,21.25
2026-09-18 15:24:19.450,buy,99.79,1.710396,170.67
2026-09-18 15:24:36.996,buy,99.79,0.100215,10.0
2026-09-18 15:24:44.689,buy,99.79,0.674316,67.29
2026-09-18 15:25:08.037,buy,99.77,0.169477,16.91
2026-09-18 15:25:26.410,buy,99.77,0.744572,74.28
2026-09-18 15:25:26.757,sell,99.77,0.166538,16.61
2026-09-18 15:25:48.237,sell,99.77,0.100236,10.0
2026-09-18 15:26:14.159,sell,99.76,1.303498,130.04
2026-09-18 15:26:17.527,buy,99.76,0.177262,17.68
2026-09-18 15:26:30.922,buy,99.76,2.665632,265.94
2026-09-18 15:26:47.964,buy,99.76,0.49726,49.61
2026-09-18 15:27:10.167,sell,99.8,1.39558,139.28
2026-09-18 15:27:34.376,buy,99.8,1.349461,134.68
2026-09-18 15:27:36.875,buy,99.8,0.685142,68.38
2026-09-18 15:27:47.379,sell,99.8,0.181251,18.09
2026-09-18 15:27:56.522,buy,99.8,0.859417,85.77
2026-09-18 15:28:03.678,sell,99.78,2.338281,233.31
2026-09-18 15:28:39.295,sell,99.78,1.698488,169.48
2026-09-18 15:28:57.339,buy,99.78,0.15016,14.98
2026-09-18 15:29:05.969,sell,99.77,0.348197,34.74
2026-09-18 15:29:22.960,buy,99.77,0.277277,27.66
2026-09-18 15:29:28.694,sell,99.77,6.230253,621.61
2026-09-18 15:29:39.856,sell,99.77,1.155637,115.3
2026-09-18 15:29:43.210,sell,99.77,1.538098,153.46
2026-09-18 15:29:58.424,sell,99.77,6.373316,635.88
2026-09-18 15:30:04.713,buy,99.71,0.100296,10.0
2026-09-18 15:30:08.352,sell,99.71,0.598571,59.68
2026-09-18 15:30:09.516,sell,99.71,3.159844,315.05
2026-09-18 15:30:10.117,sell,99.71,0.142498,14.21
2026-09-18 15:30:19.902,buy,99.71,0.504495,50.3
2026-09-18 15:30:41.914,sell,99.71,1.823174,181.78
2026-09-18 15:30:59.883,sell,99.71,3.060614,305.16
2026-09-18 15:31:13.431,sell,99.62,0.101554,10.12
2026-09-18 15:31:24.434,buy,99.62,0.228109,22.72
2026-09-18 15:31:53.158,buy,99.62,1.419526,141.41
2026-09-18 15:32:01.236,sell,99.74,0.100258,10.0
2026-09-18 15:32:24.423,buy,99.74,0.489374,48.81
2026-09-18 15:32:36.098,buy,99.74,2.786469,277.93
2026-09-18 15:32:44.991,buy,99.74,0.212591,21.2
2026-09-18 15:32:55.310,buy,99.74,0.100258,10.0
2026-09-18 15:33:09.566,sell,99.65,0.100356,10.0
2026-09-18 15:33:27.564,buy,99.65,5.038573,502.07
2026-09-18 15:33:45.386,sell,99.65,1.837442,183.09
2026-09-18 15:34:01.684,sell,99.69,0.100313,10.0
2026-09-18 15:34:02.710,buy,99.69,0.100313,10.0
2026-09-18 15:34:27.444,buy,99.69,0.427155,42.58
2026-09-18 15:34:34.890,sell,99.69,0.625099,62.31
2026-09-18 15:34:38.923,sell,99.69,0.215869,21.52
2026-09-18 15:34:40.935,sell,99.69,0.100313,10.0
2026-09-18 15:34:45.367,buy,99.69,2.38701,237.96
2026-09-18 15:35:00.304,buy,99.69,0.387026,38.58
2026-09-18 15:35:05.113,buy,99.69,0.100314,10.0
2026-09-18 15:35:08.882,buy,99.69,0.392037,39.08
2026-09-18 15:35:16.574,sell,99.69,0.100314,10.0
2026-09-18 15:35:19.642,buy,99.69,1.350084,134.59
2026-09-18 15:35:42.524,buy,99.69,1.090558,108.71
2026-09-18 15:35:53.141,sell,99.69,0.100314,10.0
2026-09-18 15:36:00.810,buy,99.64,0.262109,26.12
2026-09-18 15:36:08.609,sell,99.64,0.720898,71.83
2026-09-18 15:36:28.420,buy,99.64,0.311195,31.01
2026-09-18 15:36:34.573,buy,99.64,0.100361,10.0
2026-09-18 15:36:37.721,buy,99.64,0.692284,68.98
2026-09-18 15:36:45.130,buy,99.64,0.414779,41.33
2026-09-18 15:37:04.145,buy,99.74,0.100264,10.0
2026-09-18 15:37:16.696,buy,99.74,0.126033,12.57
2026-09-18 15:37:41.589,buy,99.74,0.100264,10.0
2026-09-18 15:38:07.530,sell,99.81,0.283881,28.33
2026-09-18 15:38:18.601,buy,99.81,4.89852,488.93
2026-09-18 15:38:32.074,buy,99.81,0.100189,10.0
2026-09-18 15:38:32.171,buy,99.81,1.683861,168.07
2026-09-18 15:38:38.867,sell,99.81,4.120732,411.3
2026-09-18 15:39:10.222,sell,99.74,0.100256,10.0
2026-09-18 15:39:20.498,buy,99.74,0.100256,10.0
2026-09-18 15:39:44.615,buy,99.74,0.262521,26.18
2026-09-18 15:39:54.411,buy,99.74,1.20961,120.65
2026-09-18 15:40:06.722,buy,99.76,1.031697,102.92
2026-09-18 15:40:24.972,buy,99.76,1.293786,129.07
2026-09-18 15:40:28.474,buy,99.76,0.100243,10.0
2026-09-18 15:40:49.606,sell,99.76,0.715798,71.41
2026-09-18 15:40:54.940,buy,99.76,0.923576,92.13
2026-09-18 15:41:02.747,sell,99.75,1.435091,143.15
2026-09-18 15:41:18.558,sell,99.75,0.100254,10.0
2026-09-18 15:41:23.328,buy,99.75,1.22186,121.88
2026-09-18 15:41:23.928,buy,99.75,0.127761,12.74
2026-09-18 15:41:27.104,sell,99.75,0.718837,71.7
2026-09-18 15:41:28.638,sell,99.75,1.215748,121.27
2026-09-18 15:42:05.265,sell,99.76,0.342819,34.2
2026-09-18 15:42:07.327,sell,99.76,1.593667,158.98
2026-09-18 15:42:07.769,buy,99.76,0.100244,10.0
2026-09-18 15:42:13.269,sell,99.76,0.317177,31.64
2026-09-18 15:42:15.821,sell,99.76,0.711776,71.0
2026-09-18 15:42:31.929,buy,99.76,0.61559,61.41
2026-09-18 15:42:35.037,sell,99.76,0.17906,17.86
2026-09-18 15:42:58.189,buy,99.76,0.413639,41.26
2026-09-18 15:43:00.308,sell,99.7,6.609031,658.91
2026-09-18 15:43:14.483,sell,99.7,0.856043,85.35
2026-09-18 15:43:19.476,buy,99.7,0.100303,10.0
2026-09-18 15:43:19.602,sell,99.7,1.436637,143.23
2026-09-18 15:43:43.035,sell,99.7,0.64978,64.78
2026-09-18 15:43:44.512,buy,99.7,1.402407,139.82
2026-09-18 15:43:50.380,buy,99.7,0.303962,30.3
2026-09-18 15:44:11.726,buy,99.87,7.324788,731.51
2026-09-18 15:44:20.033,buy,99.87,1.087641,108.62
2026-09-18 15:44:41.931,buy,99.87,0.724571,72.36
2026-09-18 15:44:53.406,sell,99.87,0.531439,53.07
2026-09-18 15:45:19.835,buy,99.81,0.126154,12.59
2026-09-18 15:45:27.027,sell,99.81,0.443699,44.29
2026-09-18 15:45:35.909,sell,99.81,0.10147,10.13
2026-09-18 15:45:37.008,buy,99.81,0.100187,10.0
2026-09-18 15:45:54.217,sell,99.81,0.87951,87.79
2026-09-18 15:46:03.878,sell,99.68,0.113057,11.27
2026-09-18 15:46:04.060,sell,99.68,4.242125,422.86
2026-09-18 15:46:10.018,sell,99.68,0.355781,35.47
2026-09-18 15:46:16.167,buy,99.68,0.100319,10.0
2026-09-18 15:46:17.089,sell,99.68,0.400539,39.93
2026-09-18 15:46:32.345,sell,99.68,1.535933,153.11
2026-09-18 15:47:08.244,sell,99.66,0.100341,10.0
2026-09-18 15:47:08.911,buy,99.66,17.356762,1729.78
2026-09-18 15:47:09.411,sell,99.66,0.478851,47.72
2026-09-18 15:47:25.522,buy,99.66,0.100341,10.0
2026-09-18 15:47:27.604,sell,99.66,0.100341,10.0
2026-09-18 15:47:28.304,buy,99.66,0.100341,10.0
2026-09-18 15:47:38.517,sell,99.66,0.189753,18.91
2026-09-18 15:47:54.108,buy,99.66,0.430273,42.88
2026-09-18 15:48:11.762,sell,99.6,0.142475,14.19
2026-09-18 15:48:34.035,sell,99.6,17.707156,1763.7
2026-09-18 15:48:41.722,sell,99.6,0.399094,39.75
2026-09-18 15:48:42.250,sell,99.6,0.434243,43.25
2026-09-18 15:48:47.988,buy,99.6,1.51823,151.22
2026-09-18 15:48:49.184,buy,99.6,0.558612,55.64
2026-09-18 15:49:01.573,buy,99.59,0.279222,27.81
2026-09-18 15:49:02.835,sell,99.59,0.220273,21.94
2026-09-18 15:49:08.071,sell,99.59,0.906199,90.25
2026-09-18 15:49:17.495,buy,99.59,0.100412,10.0
2026-09-18 15:49:18.904,sell,99.59,0.180948,18.02
2026-09-18 15:49:53.213,sell,99.59,0.151836,15.12
2026-09-18 15:50:02.933,buy,99.47,0.104431,10.39
2026-09-18 15:50:03.030,sell,99.47,1.092611,108.68
2026-09-18 15:50:14.189,buy,99.47,0.245236,24.39
2026-09-18 15:50:28.723,sell,99.47,0.190541,18.95
2026-09-18 15:50:32.771,sell,99.47,0.463276,46.08
2026-09-18 15:50:39.608,buy,99.47,0.156979,15.61
2026-09-18 15:50:42.089,buy,99.47,1.077034,107.13
2026-09-18 15:51:00.843,buy,99.38,0.10062,10.0
2026-09-18 15:51:28.057,buy,99.38,1.390499,138.19
2026-09-18 15:51:36.124,buy,99.38,0.460426,45.76
2026-09-18 15:51:38.439,sell,99.38,0.10062,10.0
2026-09-18 15:51:42.216,sell,99.38,0.10062,10.0
2026-09-18 15:51:42.302,buy,99.38,0.10062,10.0
2026-09-18 15:51:44.457,buy,99.38,2.119142,210.61
2026-09-18 15:51:45.806,buy,99.38,7.824478,777.63
2026-09-18 15:52:01.524,sell,99.43,9.089053,903.74
2026-09-18 15:52:13.801,buy,99.43,0.100572,10.0
2026-09-18 15:52:49.013,sell,99.43,2.319153,230.6
2026-09-18 15:52:56.903,sell,99.43,0.42226,41.99
2026-09-18 15:53:09.033,buy,99.48,0.362859,36.1
2026-09-18 15:53:17.377,sell,99.48,0.10052,10.0
2026-09-18 15:53:28.841,sell,99.48,0.744625,74.08
2026-09-18 15:53:32.692,sell,99.48,1.309256,130.25
2026-09-18 15:53:37.092,sell,99.48,0.304406,30.28
2026-09-18 15:53:38.753,sell,99.48,2.275776,226.4
2026-09-18 15:53:39.075,sell,99.48,0.10052,10.0
2026-09-18 15:53:43.287,sell,99.48,0.118329,11.77
2026-09-18 15:54:05.983,sell,99.42,0.279611,27.8
2026-09-18 15:54:15.989,sell,99.42,0.683821,67.99
2026-09-18 15:54:19.769,sell,99.42,0.112418,11.18
2026-09-18 15:54:40.203,sell,99.42,1.203667,119.67
2026-09-18 15:54:44.115,buy,99.42,0.100583,10.0
2026-09-18 15:54:59.370,sell,99.42,0.50186,49.9
2026-09-18 15:55:39.717,buy,99.41,5.41218,538.04
2026-09-18 15:55:52.701,sell,99.41,2.359494,234.56
2026-09-18 15:55:53.603,buy,99.41,3.373409,335.36
2026-09-18 15:55:55.470,buy,99.41,0.54882,54.56
2026-09-18 15:56:22.356,sell,99.42,5.461196,542.97
2026-09-18 15:56:28.202,buy,99.42,1.523831,151.5
2026-09-18 15:56:36.024,buy,99.42,4.401862,437.65
2026-09-18 15:57:21.616,buy,99.46,0.100539,10.0
2026-09-18 15:57:30.445,buy,99.46,0.371284,36.93
2026-09-18 15:57:49.788,buy,99.46,0.100539,10.0
2026-09-18 15:57:50.905,sell,99.46,16.211763,1612.49
2026-09-18 15:57:59.739,sell,99.46,1.758616,174.92
2026-09-18 15:58:03.155,buy,99.4,0.500474,49.75
2026-09-18 15:58:10.677,buy,99.4,1.087221,108.07
2026-09-18 15:58:58.787,buy,99.4,0.770495,76.59
2026-09-18 15:59:17.458,buy,99.34,0.100663,10.0
2026-09-18 15:59:20.773,buy,99.34,0.774307,76.92
2026-09-18 15:59:36.153,buy,99.34,0.219297,21.79
2026-09-18 15:59:40.487,buy,99.34,0.3117,30.96
2026-09-18 15:59:44.569,buy,99.34,0.121232,12.04
2026-09-18 15:59:52.237,buy,99.34,0.100663,10.0
2026-09-18 16:00:09.981,sell,99.33,0.184995,18.37
2026-09-18 16:00:11.100,buy,99.33,1.981836,196.85
2026-09-18 16:00:23.630,sell,99.33,0.100678,10.0
2026-09-18 16:00:24.905,buy,99.33,0.119558,11.88
2026-09-18 16:00:26.476,sell,99.33,13.307553,1321.79
2026-09-18 16:00:45.000,buy,99.33,0.149416,14.84
2026-09-18 16:00:48.742,buy,99.33,0.100678,10.0
2026-09-18 16:00:49.086,buy,99.33,0.122505,12.17
2026-09-18 16:01:01.076,buy,99.5,0.100505,10.0
2026-09-18 16:01:26.257,sell,99.5,0.965787,96.09
2026-09-18 16:01:27.744,sell,99.5,0.402699,40.07
2026-09-18 16:01:37.787,buy,99.5,0.890459,88.6
2026-09-18 16:01:39.154,sell,99.5,0.102864,10.23
2026-09-18 16:01:49.968,sell,99.5,0.457529,45.52
2026-09-18 16:01:53.205,sell,99.5,0.184184,18.33
2026-09-18 16:02:11.626,buy,99.57,0.154887,15.42
2026-09-18 16:02:16.952,sell,99.57,0.209785,20.89
2026-09-18 16:02:27.846,sell,99.57,0.487895,48.58
2026-09-18 16:02:59.950,sell,99.57,0.100433,10.0
2026-09-18 16:03:07.643,buy,99.52,0.258227,25.7
2026-09-18 16:03:33.253,sell,99.52,10.378628,1032.9
2026-09-18 16:03:36.460,buy,99.52,1.389213,138.26
2026-09-18 16:03:39.286,buy,99.52,0.50971,50.73
2026-09-18 16:03:40.097,sell,99.52,0.149327,14.86
2026-09-18 16:03:41.178,sell,99.52,0.621687,61.87
2026-09-18 16:03:59.969,buy,99.52,0.392723,39.08
2026-09-18 16:04:17.219,buy,99.54,0.10722,10.67
2026-09-18 16:04:19.379,buy,99.54,0.179261,17.84
2026-09-18 16:04:32.666,sell,99.54,0.35381,35.22
2026-09-18 16:04:53.399,sell,99.54,0.254429,25.33
2026-09-18 16:04:54.310,sell,99.54,0.52664,52.42
2026-09-18 16:05:16.429,sell,99.45,0.346158,34.43
2026-09-18 16:05:20.615,sell,99.45,0.721705,71.77
2026-09-18 16:05:26.844,buy,99.45,1.083177,107.72
2026-09-18 16:05:40.240,sell,99.45,0.18012,17.91
2026-09-18 16:05:41.140,buy,99.45,0.657874,65.43
2026-09-18 16:05:44.190,sell,99.45,0.100552,10.0
2026-09-18 16:05:52.124,sell,99.45,0.54585,54.29
2026-09-18 16:05:56.711,sell,99.45,0.100552,10.0
2026-09-18 16:06:18.698,sell,99.35,0.161825,16.08
2026-09-18 16:06:34.981,sell,99.35,0.477273,47.42
2026-09-18 16:06:37.859,sell,99.35,0.100649,10.0
2026-09-18 16:06:50.211,sell,99.35,0.49383,49.06
2026-09-18 16:07:08.067,buy,99.38,0.10062,10.0
2026-09-18 16:07:10.555,sell,99.38,1.058253,105.17
2026-09-18 16:07:24.371,buy,99.38,0.102257,10.16
2026-09-18 16:07:37.920,buy,99.38,0.615819,61.2
2026-09-18 16:07:40.322,buy,99.38,0.4992,49.61
2026-09-18 16:07:51.956,buy,99.38,0.10062,10.0
2026-09-18 16:08:10.891,buy,99.36,0.100643,10.0
2026-09-18 16:08:18.770,sell,99.36,1.705777,169.49
2026-09-18 16:08:58.747,sell,99.36,0.304502,30.26
2026-09-18 16:08:59.654,buy,99.36,6.096581,605.77
2026-09-18 16:09:14.783,buy,99.41,0.79618,79.15
2026-09-18 16:09:25.986,sell,99.41,0.299013,29.73
2026-09-18 16:09:40.140,sell,99.41,0.308056,30.63
2026-09-18 16:09:41.910,sell,99.41,0.112283,11.16
2026-09-18 16:09:47.178,buy,99.41,11.957803,1188.78
2026-09-18 16:09:58.128,sell,99.41,0.496862,49.4
2026-09-18 16:10:09.475,buy,99.42,0.100582,10.0
2026-09-18 16:10:18.552,sell,99.42,0.462643,46.0
2026-09-18 16:10:24.583,buy,99.42,0.184419,18.34
2026-09-18 16:10:29.052,sell,99.42,8.635973,858.6
2026-09-18 16:10:47.421,sell,99.42,0.143349,14.25
2026-09-18 16:11:03.432,sell,99.39,0.100613,10.0
2026-09-18 16:11:21.846,sell,99.39,0.100613,10.0
2026-09-18 16:11:25.697,buy,99.39,0.203504,20.23
2026-09-18 16:11:31.026,sell,99.39,0.313229,31.13
2026-09-18 16:11:46.582,buy,99.39,0.20356,20.23
2026-09-18 16:11:51.601,buy,99.39,2.275418,226.16
2026-09-18 16:11:53.209,sell,99.39,8.536474,848.45
2026-09-18 16:12:03.949,sell,99.4,0.121202,12.05
2026-09-18 16:12:28.897,sell,99.4,0.145636,14.48
2026-09-18 16:12:38.983,buy,99.4,0.273555,27.19
2026-09-18 16:12:39.784,sell,99.4,1.500259,149.12
2026-09-18 16:12:40.230,buy,99.4,0.100605,10.0
2026-09-18 16:12:47.170,buy,99.4,0.201554,20.03
2026-09-18 16:12:56.810,sell,99.4,3.441383,342.07
2026-09-18 16:13:13.349,sell,99.46,0.183197,18.22
2026-09-18 16:13:26.131,buy,99.46,0.589411,58.63
2026-09-18 16:13:32.551,sell,99.46,1.249988,124.33
2026-09-18 16:13:36.967,sell,99.46,0.18811,18.71
2026-09-18 16:13:41.317,sell,99.46,0.100538,10.0
2026-09-18 16:13:49.430,buy,99.46,0.47408,47.15
2026-09-18 16:14:33.597,sell,99.48,0.88374,87.92
2026-09-18 16:14:49.963,sell,99.48,0.100521,10.0
2026-09-18 16:14:53.111,sell,99.48,0.100521,10.0
